44.864,36.739,53.896,55.641,0.34483,0.2728,0.18861,0.27745,56.59,53.855,44.322,52.438,0.31345,0.29617,0.32564,0.17122,0.36317,0.35878,0.3342,0.23558,0.33206,0.3412,9.9397,11.231,8.9773,0.96305,1.5544,0.77928,12.203,0.027879,0.065793,0.018013,0.022762,0.0072465,0.04313,0.015596,0.055047,0.014013,0.17525,0.017745,0.29453,341.3,864.7,453.28
37.43,40.015,51.746,50.22,0.35549,0.2995,0.39132,0.21047,50.193,47.181,53.898,64.256,0.23079,0.36215,0.31674,0.3387,0.36777,0.31009,0.23405,0.31189,0.36088,0.22966,10.363,10.193,7.6351,1.8621,1.3379,0.51701,16.501,0.019208,0.29275,0.0073005,0.10603,0.0081814,0.044741,0.006667,0.2303,0.020621,0.12876,0.0020583,0.16618,410.11,844.21,242.07
46.224,29.325,48.092,47.451,0.3638,0.29196,0.15826,0.28238,55.066,54.123,40.585,57.155,0.30632,0.29293,0.3371,0.16959,0.38663,0.29872,0.31809,0.20646,0.32746,0.33436,10.473,11.315,9.4051,1.1376,1.5802,0.85962,12.976,0.028613,0.085973,0.019465,0.049085,0.0065207,0.03085,0.014594,0.057773,0.0099077,0.22727,0.02044,0.29839,218.46,896.77,540.37
42.121,44.415,48.193,44.061,0.34614,0.33749,0.38973,0.21103,50.98,42.787,48.469,62.949,0.26247,0.36003,0.30293,0.35707,0.35498,0.23091,0.23679,0.28091,0.31649,0.23192,10.211,10.58,8.4959,1.9602,1.2523,0.44955,16.585,0.017978,0.25945,0.010161,0.12237,0.0082155,0.048707,0.002832,0.22128,0.023348,0.10792,0.0055791,0.17312,301.97,835.11,282.34
48.964,39.983,56.977,52.329,0.31931,0.27856,0.15059,0.23924,57.306,51.578,44.059,48.52,0.30405,0.30818,0.33875,0.1677,0.37488,0.32718,0.32255,0.19989,0.32058,0.32845,9.9899,11.254,11.209,0.81482,1.3739,0.90136,11.266,0.026176,0.094971,0.01665,0.052189,0.007704,0.035807,0.015517,0.084048,0.012271,0.2189,0.015628,0.28597,296.38,838.55,418.1
52.675,39.67,47.926,56.467,0.33787,0.27737,0.15575,0.22141,58.073,51.012,34.768,55.841,0.31958,0.25881,0.33296,0.19601,0.38532,0.34129,0.33073,0.23603,0.32957,0.27879,9.6441,10.723,10.828,0.99873,1.5537,0.7515,10.454,0.025735,0.088301,0.017538,0.051738,0.0072362,0.041316,0.013898,0.10351,0.014556,0.21029,0.013925,0.22141,391.74,755.94,492.48
46.575,38.045,54.547,55.231,0.33551,0.22249,0.21043,0.26501,54.902,54.222,43.189,52.632,0.26478,0.27728,0.33348,0.19014,0.34953,0.33409,0.32621,0.25351,0.3328,0.31291,9.8687,10.624,8.3886,1.0048,1.5962,0.6048,12.211,0.027653,0.072483,0.019455,0.032616,0.0079697,0.038395,0.015263,0.062281,0.015009,0.21762,0.016664,0.28571,449.04,802.65,483.59
36.676,34.954,54.125,54.008,0.30146,0.30751,0.37422,0.20718,49.999,48.876,53.342,62.037,0.2508,0.36999,0.32249,0.3493,0.34421,0.32496,0.22648,0.30332,0.35502,0.26008,10.129,10.061,6.1633,1.9931,1.3304,0.84591,14.135,0.015942,0.2649,0.008735,0.11978,0.0082133,0.070832,0.0045756,0.24402,0.022612,0.10334,0.0064418,0.20598,405.5,783.23,244.89
40.187,30.546,42.175,50.517,0.34202,0.30074,0.31331,0.1855,57.447,58.29,48.985,64.573,0.25839,0.38533,0.30878,0.38809,0.36022,0.35316,0.23217,0.31792,0.36258,0.18264,11.037,10.195,6.8936,1.857,1.2644,0.51844,16.059,0.020241,0.29769,0.0070123,0.11209,0.0082669,0.12323,0.0080217,0.14231,0.021384,0.15767,0.0039514,0.14216,423.27,818.9,311.78
39.455,44.881,54.002,42.999,0.36162,0.30328,0.36939,0.2233,54.305,41.876,49.101,59.047,0.26059,0.35873,0.28526,0.38848,0.36213,0.17594,0.21353,0.30196,0.32563,0.19169,9.7438,10.628,8.3265,1.9275,1.1353,0.44822,16.456,0.017086,0.26914,0.011173,0.1382,0.0077041,0.079896,0.0016942,0.21242,0.021012,0.10354,0.0055925,0.19477,284.58,827.54,289.62
42.596,40.359,53.282,52.254,0.27856,0.33033,0.36059,0.2309,45.099,49.616,52.551,57.297,0.29505,0.38546,0.31447,0.33031,0.35044,0.29203,0.22701,0.28513,0.33784,0.2348,10.285,10.092,8.0306,1.9611,1.3293,0.84109,13.439,0.013885,0.25106,0.014462,0.17719,0.0079835,0.098981,0.0043294,0.25293,0.024766,0.099386,0.0050388,0.2202,423.15,780.48,244.94
53.036,38.82,44.691,49.608,0.36573,0.3496,0.39311,0.21034,47.951,41.995,56.515,59.884,0.26932,0.34697,0.29639,0.31767,0.37383,0.23569,0.26062,0.27353,0.28637,0.24371,10.314,10.596,7.6638,1.9682,1.1846,0.43634,16.607,0.018486,0.24226,0.012824,0.15669,0.0075473,0.043899,0.0047215,0.18969,0.025586,0.12792,0.0074608,0.20136,164.28,894.74,256.07
34.26,34.819,52.291,46.226,0.28489,0.26523,0.37446,0.18744,48.54,54.593,50.044,63.132,0.22881,0.36592,0.31574,0.37711,0.36052,0.29241,0.22431,0.3054,0.33953,0.23224,9.6564,10.077,7.3157,1.9991,1.231,1.0727,13.711,0.01791,0.26975,0.0082958,0.11661,0.0075011,0.073607,0.007011,0.21983,0.025234,0.072044,0.0078347,0.1687,348.56,833.59,313.95
36.445,40.617,43.329,38.83,0.35053,0.30673,0.36437,0.21348,53.581,44.151,54.302,63.388,0.27806,0.34056,0.28512,0.34125,0.36428,0.31085,0.21015,0.29493,0.30522,0.22934,10.231,10.148,8.369,1.7119,0.98808,0.51648,17.045,0.013851,0.2457,0.0093845,0.12782,0.0085957,0.031218,0.0039056,0.23742,0.024873,0.14292,0.004965,0.15606,255.34,867.1,244.7
37.797,38.028,52.05,48.53,0.24542,0.33602,0.34854,0.23043,52.938,48.588,51.742,64.384,0.25813,0.38985,0.32394,0.30989,0.33949,0.30038,0.23994,0.33475,0.3575,0.26899,10.143,10.108,6.9752,1.9308,1.1919,0.679,12.712,0.015946,0.27168,0.0080043,0.15097,0.0084067,0.051399,0.0041856,0.23413,0.021273,0.10454,0.0081438,0.16029,444.7,774.7,401.37
45.152,45.12,51.433,36.727,0.35508,0.29201,0.36241,0.20843,49.532,41.196,46.677,62.781,0.26732,0.36281,0.29682,0.37884,0.35163,0.21225,0.24534,0.25583,0.32736,0.27584,10.192,9.7196,8.2571,1.9546,1.2749,0.86511,15.507,0.015517,0.27022,0.0086058,0.092554,0.0074287,0.057463,0.0057952,0.28112,0.020793,0.080785,0.008382,0.21124,301.72,826.34,268.42
35.426,32.907,55.838,50.366,0.28849,0.28546,0.3558,0.2273,47.454,54.343,48.035,63.869,0.24567,0.35492,0.34463,0.33861,0.35225,0.27684,0.28149,0.26204,0.34979,0.3302,9.7734,10.42,7.2326,1.8166,1.7521,0.76909,14.72,0.01377,0.15332,0.011629,0.093117,0.0080664,0.12371,0.0062324,0.25672,0.022566,0.087176,0.0048329,0.21215,430.25,643.23,314.35
38.47,48.356,43.196,38.925,0.35166,0.36346,0.33355,0.20099,40.686,38.444,46.395,64.247,0.22914,0.32376,0.31454,0.35642,0.35138,0.25701,0.18613,0.30379,0.33452,0.17273,9.8761,10.57,8.6806,1.9398,1.0393,0.43639,16.244,0.018433,0.28633,0.0084684,0.10691,0.0077283,0.084174,0.0036185,0.24281,0.026823,0.10732,0.0068709,0.2197,272.45,760.08,319.21
31.254,32.092,52.496,44.268,0.31844,0.20505,0.39648,0.15089,44.802,59.697,48.601,62.067,0.20388,0.34558,0.30878,0.38,0.37839,0.28564,0.21102,0.28046,0.32425,0.201,9.243,10.051,7.6052,1.9862,1.2644,1.4074,14.561,0.019579,0.26811,0.0085436,0.087395,0.0067314,0.092484,0.0094125,0.20769,0.028602,0.044424,0.007572,0.17585,266.85,883.64,309.08
41.79,36.298,53.46,48.334,0.22171,0.31907,0.32522,0.24337,52.574,48.085,55.966,64.179,0.25921,0.37607,0.32549,0.29839,0.33353,0.32455,0.24567,0.30586,0.35099,0.31016,10.79,10.353,7.8334,1.8678,1.1165,0.53853,13.38,0.012509,0.25141,0.010492,0.15665,0.0080585,0.086876,0.0022421,0.25219,0.026162,0.12585,0.011082,0.087283,515,779.25,269.01
36.571,48.002,51.245,46.946,0.24003,0.36193,0.27464,0.23409,54.249,49.886,52.56,62.78,0.2531,0.3788,0.33024,0.27113,0.29299,0.30987,0.20594,0.31227,0.36786,0.27552,10.528,10.569,6.7105,1.7943,0.69645,0.80208,13.54,0.01363,0.28008,0.0098118,0.14336,0.0084559,0.071698,0.0059293,0.25981,0.022545,0.078648,0.0078174,0.13892,465.02,819.41,404.95
36.257,42.604,47.437,40.437,0.30372,0.24238,0.38159,0.18463,48.462,51.993,49.324,61.149,0.23954,0.36607,0.31172,0.37375,0.3587,0.33146,0.26041,0.31822,0.34003,0.23176,9.717,10.471,6.2873,1.9816,1.3774,1.1339,14.938,0.01298,0.29552,0.0075229,0.12103,0.0078421,0.13842,0.0047724,0.23802,0.023021,0.11299,0.0094742,0.17854,333.82,787.68,375.15
39.467,40.132,53.474,48.236,0.2752,0.33025,0.33973,0.24218,53.515,49.93,54.943,58.239,0.24189,0.37707,0.30609,0.32466,0.35413,0.3008,0.26898,0.32852,0.3745,0.26942,10.077,10.278,6.7819,1.8483,1.073,0.84648,11.954,0.017464,0.24512,0.0088905,0.14565,0.0080419,0.063178,0.0075356,0.21064,0.020691,0.11699,0.012656,0.15206,447.13,692.69,402.26
32.432,33.219,53.643,43.339,0.31064,0.26375,0.33102,0.21786,47.314,52.976,51.505,63.844,0.27976,0.38117,0.30925,0.3337,0.36545,0.26133,0.24043,0.24499,0.35937,0.25956,9.4856,10.142,7.6698,1.9564,1.3633,1.1771,13.574,0.016334,0.25393,0.0092685,0.099251,0.006979,0.097452,0.0075062,0.15411,0.028148,0.048792,0.0089979,0.15013,245.25,764.63,393.16
30.838,33.307,55.095,44.356,0.29907,0.20815,0.3647,0.15452,43.726,57.707,48.508,64.283,0.22643,0.37245,0.30202,0.36529,0.38423,0.29499,0.23013,0.27328,0.33411,0.21935,9.3555,10.114,7.5785,1.9294,0.98299,1.0179,12.89,0.011935,0.27476,0.0083312,0.11598,0.006989,0.058732,0.0064428,0.23784,0.027102,0.10122,0.0055072,0.16077,507.97,869.87,420.42
37.078,38.538,50.517,54.801,0.29724,0.30395,0.35997,0.22797,51.391,50.142,50.987,62.129,0.26302,0.3892,0.36723,0.27407,0.33991,0.30143,0.2556,0.33841,0.37028,0.23304,9.71,10.232,7.6578,1.901,1.262,0.66428,11.858,0.016198,0.2649,0.007118,0.12618,0.0088641,0.036138,0.0044672,0.23473,0.020054,0.20116,0.002852,0.14123,355.63,647.56,387.15
33.13,33.099,56.796,47.524,0.33095,0.17333,0.35628,0.17964,41.691,57.472,47.988,62.847,0.22623,0.32816,0.30628,0.38531,0.39512,0.24669,0.16904,0.24836,0.31084,0.17485,8.8401,9.6928,8.7253,1.9901,1.1683,1.6398,14.24,0.025188,0.24482,0.0094112,0.058807,0.0057873,0.053441,0.013357,0.1819,0.02912,0.049915,0.0059551,0.17356,209.93,874.31,252.93
34.661,41.121,43.521,27.533,0.23593,0.19975,0.30185,0.16023,48.373,43.509,53.635,56.723,0.25137,0.37028,0.30342,0.32645,0.37359,0.30434,0.29999,0.3244,0.33437,0.23631,9.9066,10.266,6.3787,1.8013,1.7878,1.1025,15.85,0.01239,0.27526,0.01587,0.10478,0.0070929,0.10223,0.0070433,0.25778,0.018278,0.10873,0.0072267,0.20502,349.51,755.04,386.63
35.795,39.292,37.284,37.664,0.31548,0.26205,0.35775,0.17058,40.279,41.038,50.965,57.369,0.26886,0.36789,0.31097,0.3564,0.3652,0.34915,0.26343,0.30988,0.35389,0.2677,9.3975,10.431,6.6479,1.9768,1.2896,1.1209,15.169,0.013795,0.28707,0.01018,0.12672,0.0079177,0.19332,0.0022844,0.2128,0.021324,0.16583,0.0072279,0.1653,223.17,753.49,382.61
31.482,30.033,51.94,43.349,0.34553,0.21827,0.3625,0.1588,42.998,56.801,51.888,60.696,0.22327,0.35353,0.31291,0.3721,0.34679,0.29058,0.22536,0.27345,0.3273,0.15351,9.0181,10.042,6.9799,1.6543,1.3737,1.5606,15.26,0.01897,0.25301,0.0071363,0.11056,0.0059378,0.09139,0.010985,0.24103,0.025188,0.058151,0.0056734,0.16306,367.43,855.08,408.07
40.668,43.346,46.687,45.493,0.26211,0.22983,0.35943,0.18081,52.083,58.538,48.054,60.71,0.26286,0.38258,0.32301,0.36995,0.35916,0.3507,0.24498,0.32125,0.33854,0.17579,9.0677,10.469,6.9013,1.7521,1.2188,0.87871,12.661,0.010797,0.28562,0.0080962,0.10122,0.0061917,0.14363,0.003331,0.26966,0.01789,0.10153,0.010353,0.17971,300.13,804.17,350.82
33.203,35.672,54.029,39.372,0.26541,0.30798,0.36786,0.17972,46.919,56.938,45.138,62.134,0.21308,0.29435,0.31384,0.35624,0.37674,0.27105,0.24082,0.27223,0.32775,0.2513,9.3118,9.5489,6.9472,1.888,1.1271,1.1571,14.134,0.014264,0.19983,0.0084646,0.07624,0.0046436,0.093964,0.0081167,0.20354,0.026614,0.038646,0.007121,0.20575,268.68,910.1,406.34
37.277,42.508,44.303,48.608,0.29478,0.25492,0.38466,0.1845,48.431,52.871,54.175,61.357,0.21223,0.38645,0.31618,0.33709,0.35855,0.31531,0.2539,0.32779,0.34323,0.22655,9.7481,10.655,6.4457,1.8554,1.4319,1.3898,15.983,0.0098487,0.27551,0.0077788,0.13311,0.0075375,0.15084,0.0060565,0.20782,0.024231,0.14425,0.01128,0.13822,253.58,655.6,417.97
31.935,30.28,51.97,47.24,0.31948,0.18417,0.32437,0.16031,45.627,61.633,46.662,63.272,0.20927,0.38597,0.28982,0.38139,0.38551,0.29697,0.17354,0.29463,0.31831,0.23992,9.4546,10.332,8.1398,1.9648,1.4003,1.3323,15.846,0.016138,0.24319,0.0091382,0.024357,0.0065178,0.10448,0.0071783,0.20259,0.026391,0.092154,0.0070575,0.14942,304.3,775.2,345.33
37.385,38.066,51.213,41.187,0.30635,0.25654,0.39759,0.16913,48.929,52.592,49.224,61.397,0.31477,0.36512,0.30905,0.27741,0.37414,0.30589,0.2503,0.30554,0.3475,0.18312,9.3853,9.1443,7.3363,1.7303,1.3538,1.2912,15.865,0.010252,0.2831,0.0090253,0.13032,0.0072661,0.17721,0.0022425,0.24632,0.021312,0.15977,0.0080451,0.24519,163.83,818.88,394.27
30.865,27.835,46.69,55.905,0.34409,0.21393,0.35502,0.18735,42.891,57.035,45.457,63.146,0.25729,0.29439,0.30229,0.33388,0.37029,0.1596,0.16935,0.19607,0.27426,0.17334,9.4495,9.0657,10.491,1.9073,1.0651,1.7835,13.45,0.021275,0.2089,0.0087581,0.036297,0.0039764,0.090527,0.014855,0.15563,0.026299,0.072516,0.0048732,0.18059,198.68,672.45,393.74
42.812,42.484,38.42,41.839,0.30943,0.22585,0.34438,0.188,37.997,39.152,47.347,59.792,0.27018,0.33047,0.31149,0.37525,0.35973,0.35163,0.25777,0.32022,0.33238,0.30246,9.0394,10.31,6.8486,1.8997,1.2354,1.2888,14.767,0.015353,0.24441,0.0096966,0.13031,0.0079595,0.15999,0.0064949,0.17174,0.018618,0.093637,0.006663,0.12154,217.85,587.8,305.15
34.441,33.641,44.754,50.217,0.27294,0.17856,0.38083,0.19743,38.969,58.495,49.271,50.269,0.23174,0.34708,0.32118,0.37745,0.39147,0.25688,0.17324,0.25848,0.3109,0.16185,9.2069,10.165,7.672,1.9863,1.4668,1.6874,14.567,0.023538,0.27356,0.0078238,0.074763,0.006421,0.084521,0.012255,0.18508,0.027244,0.074187,0.0089377,0.13394,187.43,878.25,378.11
41.694,38.18,33.768,33.15,0.3146,0.21343,0.35934,0.16961,45.328,42.498,49.479,54.462,0.28727,0.34627,0.31552,0.35625,0.35957,0.33703,0.26375,0.30069,0.35801,0.24075,9.9111,10.869,6.4218,1.972,1.6218,1.0588,13.806,0.0082717,0.29558,0.011702,0.14569,0.008337,0.16629,0.0024802,0.20031,0.020067,0.12939,0.0097887,0.11678,172.14,880.37,519.9
39.099,33.084,56.94,45.138,0.33981,0.22022,0.34765,0.15819,36.21,47.816,45.275,63.386,0.21564,0.323,0.29343,0.383,0.36683,0.29007,0.17219,0.27615,0.29933,0.18511,9.3418,9.8088,9.9678,1.6275,1.0178,1.6438,14.845,0.024577,0.25696,0.010769,0.044223,0.0044446,0.039919,0.012386,0.15823,0.027971,0.035445,0.0075594,0.20799,247.99,914.19,355.01
36.172,46.423,29,33.996,0.318,0.27992,0.38309,0.18612,42.803,46.968,49.427,57.68,0.27451,0.38171,0.29878,0.36934,0.37083,0.35615,0.26585,0.26831,0.35691,0.22376,8.8772,10.664,6.6904,1.7491,1.3792,1.0623,14.261,0.012061,0.28438,0.010982,0.11938,0.0071174,0.16173,0.0045535,0.22319,0.019777,0.19946,0.0090416,0.15469,208.56,775.71,373.72
32.219,32.933,56.307,53.06,0.31509,0.19531,0.39162,0.18704,47.379,59.302,48.523,60.215,0.21929,0.34084,0.3207,0.37018,0.39626,0.24723,0.18571,0.27067,0.33011,0.1594,9.2475,9.3379,9.9339,1.9583,0.99877,1.7987,13.044,0.026279,0.25012,0.011662,0.057228,0.0043328,0.033311,0.013248,0.23716,0.029524,0.055414,0.0036036,0.17222,225.54,907.41,259.55
32.717,31.253,50.824,46.566,0.34964,0.1454,0.33955,0.17978,33.974,61.142,46.141,59.873,0.22233,0.30032,0.31155,0.35716,0.39357,0.20739,0.17761,0.23934,0.33089,0.205,8.8657,10.082,8.6097,1.9649,1.4272,1.5632,16.023,0.02574,0.24135,0.012279,0.049789,0.0054654,0.042783,0.011867,0.18275,0.029256,0.040726,0.0071215,0.14973,228.76,898.51,289.45
35.249,41.225,42.9,36.609,0.28622,0.25548,0.34529,0.18245,42.683,41.644,42.55,58.637,0.29936,0.36951,0.31254,0.36084,0.33038,0.33431,0.26891,0.27681,0.33816,0.28907,9.024,10.862,7.525,1.9959,1.3124,0.87367,14.065,0.010302,0.21227,0.0073848,0.14348,0.0081082,0.2212,0.0058692,0.22123,0.018564,0.14081,0.0049833,0.13819,334.5,698.06,508
49.927,50,33.036,34.717,0.34044,0.26605,0.3134,0.17999,37.171,36.165,45.711,57.982,0.30285,0.31635,0.30325,0.37338,0.33275,0.33154,0.32962,0.33043,0.35063,0.27207,8.8969,10.433,6.1486,1.826,1.0387,0.94991,14.937,0.0083957,0.21963,0.011289,0.17752,0.0082295,0.22414,0.0015989,0.1604,0.011286,0.11017,0.0047296,0.111,243.7,340.91,243.13
36.914,32.119,37.834,53.256,0.27674,0.18627,0.35119,0.18963,42.468,57.566,50.181,58.2,0.25184,0.3297,0.33549,0.3757,0.3953,0.19661,0.17847,0.31222,0.29353,0.18211,9.9538,10.34,7.9417,1.7462,1.4909,1.4781,13.443,0.025022,0.29934,0.010357,0.048499,0.0071027,0.11095,0.012438,0.18321,0.022854,0.075214,0.010399,0.18132,234.01,785.98,330.1
39.856,44.254,38.867,40.482,0.28222,0.22239,0.35445,0.16929,34.512,38.789,42.755,58.962,0.25031,0.31599,0.30276,0.29289,0.35717,0.28148,0.25419,0.30328,0.32352,0.29233,9.2753,9.8875,7.9583,1.8573,1.0369,1.2081,13.428,0.014593,0.29849,0.0095117,0.10129,0.0074281,0.11583,0.0068875,0.15851,0.017101,0.076783,0.0061612,0.1637,299.16,614.57,352.9
37.608,33.684,38.481,56.193,0.27296,0.1862,0.36678,0.20264,40.111,59.517,49.2,51.814,0.23377,0.33749,0.3348,0.36284,0.37674,0.2576,0.18007,0.24474,0.30889,0.15781,9.296,9.5166,7.8672,1.9986,1.5669,1.6081,14.558,0.023775,0.26442,0.0066801,0.082798,0.0048618,0.10341,0.011913,0.18301,0.025964,0.047521,0.014493,0.13153,304.37,868.45,362.17
41.053,42.338,38.97,44.897,0.35543,0.25518,0.33678,0.26271,42.38,41.423,41.151,62.43,0.25035,0.30026,0.32054,0.33852,0.34913,0.35791,0.25126,0.31227,0.31766,0.27324,9.3106,10.092,6.6371,1.914,1.6406,1.1945,15.373,0.017082,0.20324,0.0095501,0.14544,0.0056037,0.16212,0.0074037,0.22957,0.018154,0.078624,0.0047814,0.14239,252.89,625.3,286.6
36.26,39.968,44.688,54.284,0.33071,0.17974,0.38846,0.15295,46.951,60.977,47.64,45.284,0.23381,0.36309,0.3271,0.33863,0.34469,0.29698,0.19925,0.25416,0.28383,0.15589,8.9643,10.164,7.6723,1.9935,1.3683,1.4161,16.947,0.020764,0.18247,0.016327,0.074774,0.004219,0.034604,0.010713,0.15871,0.022198,0.11353,0.014203,0.12172,308.11,801.11,279.08
46.112,44.301,35.989,39.42,0.34778,0.23945,0.34169,0.19401,38.835,38.627,47.706,61.099,0.27997,0.31453,0.30839,0.37217,0.36012,0.34961,0.2379,0.33758,0.33517,0.31448,9.1864,10.034,7.8812,1.8359,1.3257,1.093,14.986,0.020906,0.25096,0.0092185,0.10974,0.0079198,0.13963,0.008304,0.22353,0.019016,0.13715,0.0094015,0.098631,240.23,454.56,298.07
30.975,32.696,43.074,50.76,0.25709,0.13958,0.3654,0.22407,38.13,57.101,49.813,43.531,0.25717,0.33357,0.33213,0.3783,0.38776,0.27055,0.16917,0.27476,0.30777,0.22754,9.2315,10.431,7.4262,1.8845,1.5015,1.7889,13.908,0.027768,0.26267,0.010061,0.062473,0.0071042,0.03602,0.010059,0.14988,0.027739,0.074416,0.010027,0.1842,234.43,813.82,372.18
38.839,45.883,38.779,36.729,0.22,0.19451,0.36948,0.15129,41.904,36.55,44.119,56.013,0.25027,0.32937,0.28764,0.25411,0.364,0.21651,0.25668,0.29564,0.32851,0.30855,9.2453,9.714,9.0813,1.8091,1.1038,1.2197,11.774,0.012476,0.29622,0.0094791,0.06376,0.0089788,0.076491,0.0064487,0.098107,0.016205,0.075219,0.0073341,0.18181,338.49,605.46,409.25
46.193,50.475,37.433,43.888,0.30847,0.1817,0.34196,0.28741,41.523,44.803,38.806,59.722,0.26551,0.25499,0.30693,0.37145,0.34699,0.3515,0.23625,0.31593,0.30733,0.26648,9.3681,10.442,6.5148,1.8618,1.6646,1.1348,15.702,0.015918,0.18546,0.0083188,0.15743,0.0061345,0.17856,0.0085106,0.23658,0.021703,0.074879,0.0024707,0.10835,284.65,499.68,275.88
39.037,45.487,39.455,40.722,0.25553,0.25438,0.35464,0.17219,33.424,37.418,41.87,57.941,0.23308,0.33356,0.30966,0.25128,0.3776,0.28203,0.25564,0.30004,0.33639,0.31132,9.8468,9.9024,8.2601,1.8902,0.81294,1.2503,12.891,0.016813,0.27597,0.011419,0.086728,0.007127,0.13295,0.0071642,0.15283,0.013879,0.084959,0.0057688,0.16147,189.83,504.17,253.34
44.791,37.801,39.897,45.855,0.35081,0.2867,0.34301,0.19409,41.72,38.252,43.042,54.818,0.30859,0.31454,0.31764,0.3283,0.35173,0.34302,0.24768,0.31044,0.33057,0.23285,9.3845,10.171,6.877,1.7586,1.3932,1.5132,16.211,0.011462,0.28426,0.0089279,0.11199,0.0055363,0.14569,0.0076654,0.25165,0.018438,0.07585,0.0061586,0.12581,232.73,549.85,295.99
